SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount
64427002,-1,15481,537,2024-01-18,2024-01-28,2024-01-25,4,1,35.0,35.0,0.0,13.09,13.09,35.0
64427003,-1,15481,528,2024-01-18,2024-01-28,2024-01-25,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64427004,-1,15481,217,2024-01-18,2024-01-28,2024-01-25,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64428001,-1,12770,357,2024-01-18,2024-01-28,2024-01-25,4,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64428002,-1,12770,537,2024-01-18,2024-01-28,2024-01-25,4,1,35.0,35.0,0.0,13.09,13.09,35.0
64428003,-1,12770,480,2024-01-18,2024-01-28,2024-01-25,4,1,2.29,2.29,0.0,0.86,0.86,2.29
64428004,-1,12770,484,2024-01-18,2024-01-28,2024-01-25,4,1,7.95,7.95,0.0,2.97,2.97,7.95
64429001,-1,15372,357,2024-01-18,2024-01-28,2024-01-25,1,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64429002,-1,15372,480,2024-01-18,2024-01-28,2024-01-25,1,1,2.29,2.29,0.0,0.86,0.86,2.29
64430001,-1,12560,560,2024-01-18,2024-01-28,2024-01-25,10,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
64430002,-1,12560,225,2024-01-18,2024-01-28,2024-01-25,10,1,8.99,8.99,0.0,6.92,6.92,8.99
64431001,-1,25273,388,2024-01-18,2024-01-28,2024-01-25,9,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
64431002,-1,25273,491,2024-01-18,2024-01-28,2024-01-25,9,1,53.99,53.99,0.0,41.57,41.57,53.99
64431003,-1,25273,467,2024-01-18,2024-01-28,2024-01-25,9,1,24.49,24.49,0.0,9.16,9.16,24.49
64432001,-1,24000,604,2024-01-18,2024-01-28,2024-01-25,9,1,539.99,539.99,0.0,343.65,343.65,539.99
64433001,-1,12005,361,2024-01-18,2024-01-28,2024-01-25,9,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64433002,-1,12005,528,2024-01-18,2024-01-28,2024-01-25,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64433003,-1,12005,537,2024-01-18,2024-01-28,2024-01-25,9,1,35.0,35.0,0.0,13.09,13.09,35.0
64433004,-1,12005,222,2024-01-18,2024-01-28,2024-01-25,9,1,34.99,34.99,0.0,13.09,13.09,34.99
64434001,-1,14031,353,2024-01-18,2024-01-28,2024-01-25,9,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64434002,-1,14031,478,2024-01-18,2024-01-28,2024-01-25,9,1,9.99,9.99,0.0,3.74,3.74,9.99
64434003,-1,14031,477,2024-01-18,2024-01-28,2024-01-25,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64434004,-1,14031,480,2024-01-18,2024-01-28,2024-01-25,9,1,2.29,2.29,0.0,0.86,0.86,2.29
64434005,-1,14031,486,2024-01-18,2024-01-28,2024-01-25,9,1,159.0,159.0,0.0,59.47,59.47,159.0
64435001,-1,29222,572,2024-01-18,2024-01-28,2024-01-25,4,1,742.35,742.35,0.0,461.44,461.44,742.35
64435002,-1,29222,490,2024-01-18,2024-01-28,2024-01-25,4,1,53.99,53.99,0.0,41.57,41.57,53.99
64436001,-1,26619,572,2024-01-18,2024-01-28,2024-01-25,1,1,742.35,742.35,0.0,461.44,461.44,742.35
64436002,-1,26619,486,2024-01-18,2024-01-28,2024-01-25,1,1,159.0,159.0,0.0,59.47,59.47,159.0
64437001,-1,25878,579,2024-01-18,2024-01-28,2024-01-25,4,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
64437002,-1,25878,222,2024-01-18,2024-01-28,2024-01-25,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64438001,-1,25879,578,2024-01-18,2024-01-28,2024-01-25,4,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
64438002,-1,25879,482,2024-01-18,2024-01-28,2024-01-25,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64438003,-1,25879,214,2024-01-18,2024-01-28,2024-01-25,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64439001,-1,13908,575,2024-01-18,2024-01-28,2024-01-25,6,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
64439002,-1,13908,530,2024-01-18,2024-01-28,2024-01-25,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64439003,-1,13908,541,2024-01-18,2024-01-28,2024-01-25,6,1,28.99,28.99,0.0,10.84,10.84,28.99
64439004,-1,13908,480,2024-01-18,2024-01-28,2024-01-25,6,1,2.29,2.29,0.0,0.86,0.86,2.29
64440001,-1,26313,575,2024-01-18,2024-01-28,2024-01-25,4,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
64440002,-1,26313,491,2024-01-18,2024-01-28,2024-01-25,4,1,53.99,53.99,0.0,41.57,41.57,53.99
64441001,-1,23338,606,2024-01-18,2024-01-28,2024-01-25,4,1,539.99,539.99,0.0,343.65,343.65,539.99
64441002,-1,23338,538,2024-01-18,2024-01-28,2024-01-25,4,1,21.49,21.49,0.0,8.04,8.04,21.49
64441003,-1,23338,529,2024-01-18,2024-01-28,2024-01-25,4,1,3.99,3.99,0.0,1.49,1.49,3.99
64441004,-1,23338,480,2024-01-18,2024-01-28,2024-01-25,4,1,2.29,2.29,0.0,0.86,0.86,2.29
64442001,-1,23352,604,2024-01-18,2024-01-28,2024-01-25,1,1,539.99,539.99,0.0,343.65,343.65,539.99
64443001,-1,18648,584,2024-01-18,2024-01-28,2024-01-25,4,1,539.99,539.99,0.0,343.65,343.65,539.99
64443002,-1,18648,479,2024-01-18,2024-01-28,2024-01-25,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64443003,-1,18648,484,2024-01-18,2024-01-28,2024-01-25,4,1,7.95,7.95,0.0,2.97,2.97,7.95
64444001,-1,20755,386,2024-01-18,2024-01-28,2024-01-25,4,1,1120.49,1120.49,0.0,713.08,713.08,1120.49
64444002,-1,20755,481,2024-01-18,2024-01-28,2024-01-25,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64444003,-1,20755,222,2024-01-18,2024-01-28,2024-01-25,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64445001,-1,17263,583,2024-01-18,2024-01-28,2024-01-25,6,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
64446001,-1,17571,581,2024-01-18,2024-01-28,2024-01-25,4,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
64446002,-1,17571,225,2024-01-18,2024-01-28,2024-01-25,4,1,8.99,8.99,0.0,6.92,6.92,8.99
64446003,-1,17571,489,2024-01-18,2024-01-28,2024-01-25,4,1,53.99,53.99,0.0,41.57,41.57,53.99
64447001,-1,27140,606,2024-01-18,2024-01-28,2024-01-25,10,1,539.99,539.99,0.0,343.65,343.65,539.99
64447002,-1,27140,538,2024-01-18,2024-01-28,2024-01-25,10,1,21.49,21.49,0.0,8.04,8.04,21.49
64447003,-1,27140,529,2024-01-18,2024-01-28,2024-01-25,10,1,3.99,3.99,0.0,1.49,1.49,3.99
64447004,-1,27140,480,2024-01-18,2024-01-28,2024-01-25,10,1,2.29,2.29,0.0,0.86,0.86,2.29
64447005,-1,27140,484,2024-01-18,2024-01-28,2024-01-25,10,1,7.95,7.95,0.0,2.97,2.97,7.95
64448001,-1,27125,605,2024-01-18,2024-01-28,2024-01-25,10,1,539.99,539.99,0.0,343.65,343.65,539.99
64448002,-1,27125,479,2024-01-18,2024-01-28,2024-01-25,10,1,8.99,8.99,0.0,3.36,3.36,8.99
64448003,-1,27125,477,2024-01-18,2024-01-28,2024-01-25,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64448004,-1,27125,491,2024-01-18,2024-01-28,2024-01-25,10,1,53.99,53.99,0.0,41.57,41.57,53.99
64449001,-1,11247,584,2024-01-18,2024-01-28,2024-01-25,10,1,539.99,539.99,0.0,343.65,343.65,539.99
64449002,-1,11247,479,2024-01-18,2024-01-28,2024-01-25,10,1,8.99,8.99,0.0,3.36,3.36,8.99
64449003,-1,11247,477,2024-01-18,2024-01-28,2024-01-25,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64449004,-1,11247,222,2024-01-18,2024-01-28,2024-01-25,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64450001,-1,11417,562,2024-01-18,2024-01-28,2024-01-25,7,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
64450002,-1,11417,214,2024-01-18,2024-01-28,2024-01-25,7,1,34.99,34.99,0.0,13.09,13.09,34.99
64451001,-1,11968,561,2024-01-18,2024-01-28,2024-01-25,9,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
64452001,-1,12338,564,2024-01-18,2024-01-28,2024-01-25,9,1,2384.07,2384.07,0.0,1481.94,1481.94,2384.07
64452002,-1,12338,477,2024-01-18,2024-01-28,2024-01-25,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64452003,-1,12338,479,2024-01-18,2024-01-28,2024-01-25,9,1,8.99,8.99,0.0,3.36,3.36,8.99
64452004,-1,12338,487,2024-01-18,2024-01-28,2024-01-25,9,1,54.99,54.99,0.0,20.57,20.57,54.99
64453001,-1,17196,361,2024-01-19,2024-01-29,2024-01-26,7,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64453002,-1,17196,477,2024-01-19,2024-01-29,2024-01-26,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64453003,-1,17196,478,2024-01-19,2024-01-29,2024-01-26,7,1,9.99,9.99,0.0,3.74,3.74,9.99
64453004,-1,17196,484,2024-01-19,2024-01-29,2024-01-26,7,1,7.95,7.95,0.0,2.97,2.97,7.95
64454001,-1,12495,363,2024-01-19,2024-01-29,2024-01-26,8,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64454002,-1,12495,477,2024-01-19,2024-01-29,2024-01-26,8,1,4.99,4.99,0.0,1.87,1.87,4.99
64454003,-1,12495,478,2024-01-19,2024-01-29,2024-01-26,8,1,9.99,9.99,0.0,3.74,3.74,9.99
64454004,-1,12495,217,2024-01-19,2024-01-29,2024-01-26,8,1,34.99,34.99,0.0,13.09,13.09,34.99
64455001,-1,20617,372,2024-01-19,2024-01-29,2024-01-26,9,1,2443.35,2443.35,0.0,1554.95,1554.95,2443.35
64455002,-1,20617,529,2024-01-19,2024-01-29,2024-01-26,9,1,3.99,3.99,0.0,1.49,1.49,3.99
64455003,-1,20617,540,2024-01-19,2024-01-29,2024-01-26,9,1,32.6,32.6,0.0,12.19,12.19,32.6
64456001,-1,14072,535,2024-01-19,2024-01-29,2024-01-26,9,1,24.99,24.99,0.0,9.35,9.35,24.99
64457001,-1,15606,539,2024-01-19,2024-01-29,2024-01-26,9,1,24.99,24.99,0.0,9.35,9.35,24.99
64457002,-1,15606,529,2024-01-19,2024-01-29,2024-01-26,9,1,3.99,3.99,0.0,1.49,1.49,3.99
64457003,-1,15606,225,2024-01-19,2024-01-29,2024-01-26,9,1,8.99,8.99,0.0,6.92,6.92,8.99
64458001,-1,14222,535,2024-01-19,2024-01-29,2024-01-26,9,1,24.99,24.99,0.0,9.35,9.35,24.99
64458002,-1,14222,528,2024-01-19,2024-01-29,2024-01-26,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64458003,-1,14222,480,2024-01-19,2024-01-29,2024-01-26,9,1,2.29,2.29,0.0,0.86,0.86,2.29
64459001,-1,16170,536,2024-01-19,2024-01-29,2024-01-26,9,1,29.99,29.99,0.0,11.22,11.22,29.99
64459002,-1,16170,480,2024-01-19,2024-01-29,2024-01-26,9,1,2.29,2.29,0.0,0.86,0.86,2.29
64460001,-1,28350,477,2024-01-19,2024-01-29,2024-01-26,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64460002,-1,28350,225,2024-01-19,2024-01-29,2024-01-26,9,1,8.99,8.99,0.0,6.92,6.92,8.99
64461001,-1,18285,529,2024-01-19,2024-01-29,2024-01-26,9,1,3.99,3.99,0.0,1.49,1.49,3.99
64461002,-1,18285,540,2024-01-19,2024-01-29,2024-01-26,9,1,32.6,32.6,0.0,12.19,12.19,32.6
64461003,-1,18285,222,2024-01-19,2024-01-29,2024-01-26,9,1,34.99,34.99,0.0,13.09,13.09,34.99
64462001,-1,17303,217,2024-01-19,2024-01-29,2024-01-26,9,1,34.99,34.99,0.0,13.09,13.09,34.99
64463001,-1,17075,237,2024-01-19,2024-01-29,2024-01-26,9,1,49.99,49.99,0.0,38.49,38.49,49.99
64464001,-1,16689,529,2024-01-19,2024-01-29,2024-01-26,9,1,3.99,3.99,0.0,1.49,1.49,3.99
64464002,-1,16689,486,2024-01-19,2024-01-29,2024-01-26,9,1,159.0,159.0,0.0,59.47,59.47,159.0
64464003,-1,16689,473,2024-01-19,2024-01-29,2024-01-26,9,1,63.5,63.5,0.0,23.75,23.75,63.5
64465001,-1,18257,225,2024-01-19,2024-01-29,2024-01-26,9,1,8.99,8.99,0.0,6.92,6.92,8.99
64466001,-1,17897,583,2024-01-19,2024-01-29,2024-01-26,7,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
64466002,-1,17897,467,2024-01-19,2024-01-29,2024-01-26,7,1,24.49,24.49,0.0,9.16,9.16,24.49
64466003,-1,17897,490,2024-01-19,2024-01-29,2024-01-26,7,1,53.99,53.99,0.0,41.57,41.57,53.99
64467001,-1,14169,588,2024-01-19,2024-01-29,2024-01-26,7,1,769.49,769.49,0.0,419.78,419.78,769.49
64467002,-1,14169,234,2024-01-19,2024-01-29,2024-01-26,7,1,49.99,49.99,0.0,38.49,38.49,49.99
64468001,-1,16823,361,2024-01-19,2024-01-29,2024-01-26,10,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64468002,-1,16823,482,2024-01-19,2024-01-29,2024-01-26,10,1,8.99,8.99,0.0,3.36,3.36,8.99
64468003,-1,16823,485,2024-01-19,2024-01-29,2024-01-26,10,1,21.98,21.98,0.0,8.22,8.22,21.98
64469001,-1,15677,355,2024-01-19,2024-01-29,2024-01-26,7,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64469002,-1,15677,478,2024-01-19,2024-01-29,2024-01-26,7,1,9.99,9.99,0.0,3.74,3.74,9.99
64469003,-1,15677,477,2024-01-19,2024-01-29,2024-01-26,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64470001,-1,11669,225,2024-01-19,2024-01-29,2024-01-26,1,1,8.99,8.99,0.0,6.92,6.92,8.99
64470002,-1,11669,489,2024-01-19,2024-01-29,2024-01-26,1,1,53.99,53.99,0.0,41.57,41.57,53.99
64471001,-1,28968,480,2024-01-19,2024-01-29,2024-01-26,4,1,2.29,2.29,0.0,0.86,0.86,2.29
64472001,-1,11067,529,2024-01-19,2024-01-29,2024-01-26,1,1,3.99,3.99,0.0,1.49,1.49,3.99
64472002,-1,11067,480,2024-01-19,2024-01-29,2024-01-26,1,1,2.29,2.29,0.0,0.86,0.86,2.29
64473001,-1,29325,529,2024-01-19,2024-01-29,2024-01-26,1,1,3.99,3.99,0.0,1.49,1.49,3.99
64473002,-1,29325,222,2024-01-19,2024-01-29,2024-01-26,1,1,34.99,34.99,0.0,13.09,13.09,34.99
64473003,-1,29325,463,2024-01-19,2024-01-29,2024-01-26,1,1,24.49,24.49,0.0,9.16,9.16,24.49
64474001,-1,15251,529,2024-01-19,2024-01-29,2024-01-26,6,1,3.99,3.99,0.0,1.49,1.49,3.99
64474002,-1,15251,480,2024-01-19,2024-01-29,2024-01-26,6,1,2.29,2.29,0.0,0.86,0.86,2.29
64475001,-1,11091,539,2024-01-19,2024-01-29,2024-01-26,6,1,24.99,24.99,0.0,9.35,9.35,24.99
64475002,-1,11091,529,2024-01-19,2024-01-29,2024-01-26,6,1,3.99,3.99,0.0,1.49,1.49,3.99
64475003,-1,11091,480,2024-01-19,2024-01-29,2024-01-26,6,1,2.29,2.29,0.0,0.86,0.86,2.29
64476001,-1,11193,529,2024-01-19,2024-01-29,2024-01-26,1,1,3.99,3.99,0.0,1.49,1.49,3.99
64476002,-1,11193,480,2024-01-19,2024-01-29,2024-01-26,1,1,2.29,2.29,0.0,0.86,0.86,2.29
64477001,-1,29026,539,2024-01-19,2024-01-29,2024-01-26,4,1,24.99,24.99,0.0,9.35,9.35,24.99
64478001,-1,29078,539,2024-01-19,2024-01-29,2024-01-26,4,1,24.99,24.99,0.0,9.35,9.35,24.99
64478002,-1,29078,529,2024-01-19,2024-01-29,2024-01-26,4,1,3.99,3.99,0.0,1.49,1.49,3.99
64478003,-1,29078,214,2024-01-19,2024-01-29,2024-01-26,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64479001,-1,27098,541,2024-01-19,2024-01-29,2024-01-26,1,1,28.99,28.99,0.0,10.84,10.84,28.99
64479002,-1,27098,530,2024-01-19,2024-01-29,2024-01-26,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64479003,-1,27098,217,2024-01-19,2024-01-29,2024-01-26,1,1,34.99,34.99,0.0,13.09,13.09,34.99
64480001,-1,11500,535,2024-01-19,2024-01-29,2024-01-26,6,1,24.99,24.99,0.0,9.35,9.35,24.99
64481001,-1,14904,477,2024-01-19,2024-01-29,2024-01-26,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64481002,-1,14904,478,2024-01-19,2024-01-29,2024-01-26,6,1,9.99,9.99,0.0,3.74,3.74,9.99
64481003,-1,14904,217,2024-01-19,2024-01-29,2024-01-26,6,1,34.99,34.99,0.0,13.09,13.09,34.99
64482001,-1,20328,474,2024-01-19,2024-01-29,2024-01-26,4,1,69.99,69.99,0.0,26.18,26.18,69.99
64482002,-1,20328,228,2024-01-19,2024-01-29,2024-01-26,4,1,49.99,49.99,0.0,38.49,38.49,49.99
64483001,-1,18918,474,2024-01-19,2024-01-29,2024-01-26,1,1,69.99,69.99,0.0,26.18,26.18,69.99
64483002,-1,18918,225,2024-01-19,2024-01-29,2024-01-26,1,1,8.99,8.99,0.0,6.92,6.92,8.99
64484001,-1,17525,477,2024-01-19,2024-01-29,2024-01-26,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64485001,-1,24939,477,2024-01-19,2024-01-29,2024-01-26,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64485002,-1,24939,480,2024-01-19,2024-01-29,2024-01-26,6,1,2.29,2.29,0.0,0.86,0.86,2.29
64486001,-1,21796,528,2024-01-19,2024-01-29,2024-01-26,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64486002,-1,21796,487,2024-01-19,2024-01-29,2024-01-26,6,1,54.99,54.99,0.0,20.57,20.57,54.99
64487001,-1,14293,485,2024-01-19,2024-01-29,2024-01-26,4,1,21.98,21.98,0.0,8.22,8.22,21.98
64487002,-1,14293,467,2024-01-19,2024-01-29,2024-01-26,4,1,24.49,24.49,0.0,9.16,9.16,24.49
64488001,-1,12303,488,2024-01-19,2024-01-29,2024-01-26,10,1,53.99,53.99,0.0,41.57,41.57,53.99
64488002,-1,12303,225,2024-01-19,2024-01-29,2024-01-26,10,1,8.99,8.99,0.0,6.92,6.92,8.99
64489001,-1,24020,477,2024-01-19,2024-01-29,2024-01-26,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64489002,-1,24020,225,2024-01-19,2024-01-29,2024-01-26,10,1,8.99,8.99,0.0,6.92,6.92,8.99
64490001,-1,21859,477,2024-01-19,2024-01-29,2024-01-26,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64491001,-1,24126,530,2024-01-19,2024-01-29,2024-01-26,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64491002,-1,24126,467,2024-01-19,2024-01-29,2024-01-26,7,1,24.49,24.49,0.0,9.16,9.16,24.49
64492001,-1,27813,538,2024-01-19,2024-01-29,2024-01-26,8,1,21.49,21.49,0.0,8.04,8.04,21.49
64492002,-1,27813,480,2024-01-19,2024-01-29,2024-01-26,8,1,2.29,2.29,0.0,0.86,0.86,2.29
64493001,-1,14836,541,2024-01-19,2024-01-29,2024-01-26,10,1,28.99,28.99,0.0,10.84,10.84,28.99
64493002,-1,14836,530,2024-01-19,2024-01-29,2024-01-26,10,1,4.99,4.99,0.0,1.87,1.87,4.99
64493003,-1,14836,480,2024-01-19,2024-01-29,2024-01-26,10,1,2.29,2.29,0.0,0.86,0.86,2.29
64494001,-1,12725,530,2024-01-19,2024-01-29,2024-01-26,8,1,4.99,4.99,0.0,1.87,1.87,4.99
64494002,-1,12725,480,2024-01-19,2024-01-29,2024-01-26,8,1,2.29,2.29,0.0,0.86,0.86,2.29
64494003,-1,12725,483,2024-01-19,2024-01-29,2024-01-26,8,1,120.0,120.0,0.0,44.88,44.88,120.0
64495001,-1,27812,530,2024-01-19,2024-01-29,2024-01-26,7,1,4.99,4.99,0.0,1.87,1.87,4.99
64495002,-1,27812,214,2024-01-19,2024-01-29,2024-01-26,7,1,34.99,34.99,0.0,13.09,13.09,34.99
64496001,-1,11043,537,2024-01-19,2024-01-29,2024-01-26,4,1,35.0,35.0,0.0,13.09,13.09,35.0
64497001,-1,13502,530,2024-01-19,2024-01-29,2024-01-26,8,1,4.99,4.99,0.0,1.87,1.87,4.99
64497002,-1,13502,228,2024-01-19,2024-01-29,2024-01-26,8,1,49.99,49.99,0.0,38.49,38.49,49.99
64498001,-1,11674,537,2024-01-19,2024-01-29,2024-01-26,4,1,35.0,35.0,0.0,13.09,13.09,35.0
64498002,-1,11674,528,2024-01-19,2024-01-29,2024-01-26,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64498003,-1,11674,480,2024-01-19,2024-01-29,2024-01-26,4,1,2.29,2.29,0.0,0.86,0.86,2.29
64499001,-1,11641,537,2024-01-19,2024-01-29,2024-01-26,6,1,35.0,35.0,0.0,13.09,13.09,35.0
64499002,-1,11641,480,2024-01-19,2024-01-29,2024-01-26,6,1,2.29,2.29,0.0,0.86,0.86,2.29
64500001,-1,12972,528,2024-01-19,2024-01-29,2024-01-26,6,1,4.99,4.99,0.0,1.87,1.87,4.99
64500002,-1,12972,537,2024-01-19,2024-01-29,2024-01-26,6,1,35.0,35.0,0.0,13.09,13.09,35.0
64501001,-1,12540,228,2024-01-19,2024-01-29,2024-01-26,10,1,49.99,49.99,0.0,38.49,38.49,49.99
64502001,-1,12295,231,2024-01-19,2024-01-29,2024-01-26,7,1,49.99,49.99,0.0,38.49,38.49,49.99
64503001,-1,12450,353,2024-01-19,2024-01-29,2024-01-26,4,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64503002,-1,12450,485,2024-01-19,2024-01-29,2024-01-26,4,1,21.98,21.98,0.0,8.22,8.22,21.98
64503003,-1,12450,214,2024-01-19,2024-01-29,2024-01-26,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64504001,-1,15194,357,2024-01-19,2024-01-29,2024-01-26,4,1,2319.99,2319.99,0.0,1265.62,1265.62,2319.99
64504002,-1,15194,537,2024-01-19,2024-01-29,2024-01-26,4,1,35.0,35.0,0.0,13.09,13.09,35.0
64504003,-1,15194,528,2024-01-19,2024-01-29,2024-01-26,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64504004,-1,15194,485,2024-01-19,2024-01-29,2024-01-26,4,1,21.98,21.98,0.0,8.22,8.22,21.98
64504005,-1,15194,482,2024-01-19,2024-01-29,2024-01-26,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64505001,-1,15917,359,2024-01-19,2024-01-29,2024-01-26,6,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64506001,-1,16425,578,2024-01-19,2024-01-29,2024-01-26,7,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
64507001,-1,12559,560,2024-01-19,2024-01-29,2024-01-26,10,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
64507002,-1,12559,222,2024-01-19,2024-01-29,2024-01-26,10,1,34.99,34.99,0.0,13.09,13.09,34.99
64508001,-1,23653,583,2024-01-19,2024-01-29,2024-01-26,9,1,1700.99,1700.99,0.0,1082.51,1082.51,1700.99
64508002,-1,23653,539,2024-01-19,2024-01-29,2024-01-26,9,1,24.99,24.99,0.0,9.35,9.35,24.99
64508003,-1,23653,529,2024-01-19,2024-01-29,2024-01-26,9,1,3.99,3.99,0.0,1.49,1.49,3.99
64508004,-1,23653,471,2024-01-19,2024-01-29,2024-01-26,9,1,63.5,63.5,0.0,23.75,23.75,63.5
64509001,-1,24008,604,2024-01-19,2024-01-29,2024-01-26,9,1,539.99,539.99,0.0,343.65,343.65,539.99
64509002,-1,24008,225,2024-01-19,2024-01-29,2024-01-26,9,1,8.99,8.99,0.0,6.92,6.92,8.99
64510001,-1,14218,363,2024-01-19,2024-01-29,2024-01-26,9,1,2294.99,2294.99,0.0,1251.98,1251.98,2294.99
64510002,-1,14218,477,2024-01-19,2024-01-29,2024-01-26,9,1,4.99,4.99,0.0,1.87,1.87,4.99
64510003,-1,14218,478,2024-01-19,2024-01-29,2024-01-26,9,1,9.99,9.99,0.0,3.74,3.74,9.99
64510004,-1,14218,481,2024-01-19,2024-01-29,2024-01-26,9,1,8.99,8.99,0.0,3.36,3.36,8.99
64511001,-1,25876,577,2024-01-19,2024-01-29,2024-01-26,1,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
64511002,-1,25876,541,2024-01-19,2024-01-29,2024-01-26,1,1,28.99,28.99,0.0,10.84,10.84,28.99
64511003,-1,25876,480,2024-01-19,2024-01-29,2024-01-26,1,1,2.29,2.29,0.0,0.86,0.86,2.29
64511004,-1,25876,484,2024-01-19,2024-01-29,2024-01-26,1,1,7.95,7.95,0.0,2.97,2.97,7.95
64512001,-1,25889,578,2024-01-19,2024-01-29,2024-01-26,4,1,1214.85,1214.85,0.0,755.15,755.15,1214.85
64512002,-1,25889,541,2024-01-19,2024-01-29,2024-01-26,4,1,28.99,28.99,0.0,10.84,10.84,28.99
64512003,-1,25889,530,2024-01-19,2024-01-29,2024-01-26,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64512004,-1,25889,480,2024-01-19,2024-01-29,2024-01-26,4,1,2.29,2.29,0.0,0.86,0.86,2.29
64513001,-1,23032,604,2024-01-19,2024-01-29,2024-01-26,4,1,539.99,539.99,0.0,343.65,343.65,539.99
64513002,-1,23032,225,2024-01-19,2024-01-29,2024-01-26,4,1,8.99,8.99,0.0,6.92,6.92,8.99
64514001,-1,23033,584,2024-01-19,2024-01-29,2024-01-26,4,1,539.99,539.99,0.0,343.65,343.65,539.99
64514002,-1,23033,479,2024-01-19,2024-01-29,2024-01-26,4,1,8.99,8.99,0.0,3.36,3.36,8.99
64514003,-1,23033,477,2024-01-19,2024-01-29,2024-01-26,4,1,4.99,4.99,0.0,1.87,1.87,4.99
64514004,-1,23033,217,2024-01-19,2024-01-29,2024-01-26,4,1,34.99,34.99,0.0,13.09,13.09,34.99
64515001,-1,23302,604,2024-01-19,2024-01-29,2024-01-26,1,1,539.99,539.99,0.0,343.65,343.65,539.99
64515002,-1,23302,477,2024-01-19,2024-01-29,2024-01-26,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64515003,-1,23302,479,2024-01-19,2024-01-29,2024-01-26,1,1,8.99,8.99,0.0,3.36,3.36,8.99
64516001,-1,22997,584,2024-01-19,2024-01-29,2024-01-26,1,1,539.99,539.99,0.0,343.65,343.65,539.99
64516002,-1,22997,479,2024-01-19,2024-01-29,2024-01-26,1,1,8.99,8.99,0.0,3.36,3.36,8.99
64516003,-1,22997,477,2024-01-19,2024-01-29,2024-01-26,1,1,4.99,4.99,0.0,1.87,1.87,4.99
64516004,-1,22997,491,2024-01-19,2024-01-29,2024-01-26,1,1,53.99,53.99,0.0,41.57,41.57,53.99
